sentence1,sentence2,similarity
The sound of the motorcycle echoed through the canyon.,The motorcycle rumbled as she turned the key.,0.43378305435180664
The sound of the motorcycle echoed through the canyon.,"It was his father's old motorcycle, restored to glory.",0.4504458010196686
The sound of the motorcycle echoed through the canyon.,A motorcycle zipped between lanes on the freeway.,0.387565553188324
The sound of the motorcycle echoed through the canyon.,The motorcycle’s headlight lit up the foggy road.,0.48600807785987854
The sound of the motorcycle echoed through the canyon.,She received a motorcycle as a graduation gift.,0.3688412308692932
The sound of the motorcycle echoed through the canyon.,The motorcycle shop had a wall of shiny helmets.,0.37593573331832886
The sound of the motorcycle echoed through the canyon.,He bought a new motorcycle jacket with reinforced padding.,0.22490262985229492
The sound of the motorcycle echoed through the canyon.,The roar of the motorcycle startled the cat.,0.4860452115535736
The sound of the motorcycle echoed through the canyon.,She dreamed of traveling Europe on a motorcycle.,0.3544677793979645
The sound of the motorcycle echoed through the canyon.,A child pointed excitedly at the bright yellow motorcycle.,0.3618670403957367
The sound of the motorcycle echoed through the canyon.,The motorcycle slid out from under him on the ice.,0.36370980739593506
The sound of the motorcycle echoed through the canyon.,He rebuilt the motorcycle engine completely by himself.,0.30851224064826965
The sound of the motorcycle echoed through the canyon.,The motorcycle convoy stretched for half a mile.,0.4158731997013092
The sound of the motorcycle echoed through the canyon.,His father used to race motorcycles professionally.,0.32479745149612427
The sound of the motorcycle echoed through the canyon.,She was the only girl in the motorcycle stunt show.,0.24758318066596985
The sound of the motorcycle echoed through the canyon.,The motorcycle show drew a massive crowd.,0.3889426589012146
The sound of the motorcycle echoed through the canyon.,He wiped down the motorcycle after every ride.,0.43154650926589966
The sound of the motorcycle echoed through the canyon.,Her motorcycle gloves were lined with soft leather.,0.19538117945194244
The sound of the motorcycle echoed through the canyon.,That motorcycle can outrun most sports cars.,0.3906325399875641
The sound of the motorcycle echoed through the canyon.,He felt most alive on the back of a motorcycle.,0.46343404054641724
The sound of the motorcycle echoed through the canyon.,The motorcycle's exhaust rattled the windows.,0.5266779661178589
The sound of the motorcycle echoed through the canyon.,The motorcycle tour covered five national parks.,0.34475481510162354
The sound of the motorcycle echoed through the canyon.,A license plate hung loosely on the motorcycle.,0.3148556053638458
The sound of the motorcycle echoed through the canyon.,Her hair whipped wildly as the motorcycle gained speed.,0.43776530027389526
The sound of the motorcycle echoed through the canyon.,The motorcycle exhibition featured bikes from every decade.,0.42151832580566406
The sound of the motorcycle echoed through the canyon.,He lost control of the motorcycle on the sharp curve.,0.3635197877883911
The sound of the motorcycle echoed through the canyon.,The motorcycle was his pride and joy.,0.4955044984817505
The sound of the motorcycle echoed through the canyon.,She revved the motorcycle just to hear it growl.,0.6142310500144958
The sound of the motorcycle echoed through the canyon.,His garage was filled with motorcycle parts and tools.,0.3387784957885742
The sound of the motorcycle echoed through the canyon.,A bright neon motorcycle sign lit up the bar.,0.3671923279762268
The sound of the motorcycle echoed through the canyon.,The motorcycle lane was clogged with morning traffic.,0.3314667344093323
The sound of the motorcycle echoed through the canyon.,He carried his gear in motorcycle saddlebags.,0.36035293340682983
The sound of the motorcycle echoed through the canyon.,A motorcycle cop pulled them over for speeding.,0.32129940390586853
The sound of the motorcycle echoed through the canyon.,The motorcycle rally raised money for veterans.,0.35698413848876953
The sound of the motorcycle echoed through the canyon.,He watched the sunset from his parked motorcycle.,0.44751960039138794
The sound of the motorcycle echoed through the canyon.,Her motorcycle boots clicked against the pavement.,0.37639546394348145
The sound of the motorcycle echoed through the canyon.,The motorcycle café was a popular biker hangout.,0.3554840683937073
The sound of the motorcycle echoed through the canyon.,He covered the motorcycle before the rain started.,0.44502168893814087
The sound of the motorcycle echoed through the canyon.,A custom paint job gave the motorcycle personality.,0.41723883152008057
The sound of the motorcycle echoed through the canyon.,The motorcycle growled as he twisted the throttle.,0.5524250268936157
The sound of the motorcycle echoed through the canyon.,She loved the freedom her motorcycle gave her.,0.3672240972518921
The sound of the motorcycle echoed through the canyon.,The motorcycle broke down in the middle of nowhere.,0.460380494594574
The sound of the motorcycle echoed through the canyon.,They posed for a photo next to the motorcycle.,0.40359362959861755
The sound of the motorcycle echoed through the canyon.,He surprised her with a motorcycle ride along the coast.,0.4464980959892273
The sound of the motorcycle echoed through the canyon.,The motorcycle engine sputtered before coming to life.,0.4033394753932953
The sound of the motorcycle echoed through the canyon.,A line of motorcycle headlights pierced the night.,0.40172940492630005
The sound of the motorcycle echoed through the canyon.,His first motorcycle was a rusty old Honda.,0.3982544243335724
The sound of the motorcycle echoed through the canyon.,The motorcycle drifted sideways in the dirt.,0.5201935172080994
The sound of the motorcycle echoed through the canyon.,A trail of dust followed the speeding motorcycle.,0.4951403737068176
The sound of the motorcycle echoed through the canyon.,He stashed tools in a hidden motorcycle compartment.,0.28893887996673584
The sound of the motorcycle echoed through the canyon.,The motorcycle accident was all over the news.,0.42719924449920654
The sound of the motorcycle echoed through the canyon.,Her motorcycle had a vintage charm that turned heads.,0.4141833186149597
The sound of the motorcycle echoed through the canyon.,The motorcycle flew over the ramp in a perfect arc.,0.5075829029083252
The sound of the motorcycle echoed through the canyon.,He kept a miniature motorcycle model on his desk.,0.19082272052764893
The sound of the motorcycle echoed through the canyon.,The motorcycle’s paint job reflected the desert sun.,0.4813346266746521
The sound of the motorcycle echoed through the canyon.,She used her motorcycle to commute every day.,0.3367195725440979
The sound of the motorcycle echoed through the canyon.,A rider popped a wheelie on his motorcycle downtown.,0.3419479727745056
The sound of the motorcycle echoed through the canyon.,The motorcycle chain needed to be tightened.,0.3642711639404297
The sound of the motorcycle echoed through the canyon.,His motorcycle gloves smelled like oil and leather.,0.3361250162124634
The sound of the motorcycle echoed through the canyon.,The motorcycle tire left a streak on the gravel.,0.45745012164115906
The sound of the motorcycle echoed through the canyon.,She built her motorcycle from scratch.,0.369851678609848
The sound of the motorcycle echoed through the canyon.,He heard a motorcycle rumbling in the distance.,0.6961363554000854
The sound of the motorcycle echoed through the canyon.,The motorcycle hugged every curve of the winding road.,0.4630049467086792
The sound of the motorcycle echoed through the canyon.,Her motorcycle was faster than it looked.,0.43300890922546387
The sound of the motorcycle echoed through the canyon.,They raced their motorcycles across the salt flats.,0.36700308322906494
The sound of the motorcycle echoed through the canyon.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.45650404691696167
She revved the motorcycle and disappeared into the mist.,He bought his first motorcycle at the age of eighteen.,0.2889062762260437
She revved the motorcycle and disappeared into the mist.,The motorcycle sped past the traffic with a deafening roar.,0.4578297734260559
She revved the motorcycle and disappeared into the mist.,She learned to ride a motorcycle before she could drive a car.,0.514413058757782
She revved the motorcycle and disappeared into the mist.,"The old motorcycle still runs, though it rattles like a skeleton.",0.338661253452301
She revved the motorcycle and disappeared into the mist.,They went on a cross-country motorcycle trip last summer.,0.28242766857147217
She revved the motorcycle and disappeared into the mist.,A black motorcycle stood parked outside the diner.,0.38658562302589417
She revved the motorcycle and disappeared into the mist.,The motorcycle leaned sharply as he turned the corner.,0.3970484733581543
She revved the motorcycle and disappeared into the mist.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.30976158380508423
